case,case_id,system,system_id,criterion,optimum,variant,span_l_m,qk_kN_m2,description,structural_system,section_type,geometry,materials,floor_buildup,qk_zul_gzt_kN_m2,w_app_mm,f1_Hz,acoustic_verified,GWP_struct [kg-CO2-eq/m2],GWP_total [kg-CO2-eq/m2],h_struct [m],h_total [m],m_struct [kN/m2],m_total [kN/m2],cost_struct [CHF/m2],cost_total [CHF/m2],geom_b,geom_h,geom_d,geom_ds,geom_c_nom,geom_dp,geom_c_nom_pt,geom_A_p,geom_e_support,geom_e_midspan,geom_l_x,geom_l_y,geom_Psx,geom_Psy,geom_pdx,geom_pdy,geom_Px_total,geom_Py_total,geom_b_w,geom_h_w,geom_h_c,geom_a_ribs,geom_s,geom_l0,geom_rebar_d,geom_rebar_s,geom_rebar_layers,geom_as_rebar,geom_a,geom_t2,geom_t3,geom_h_f,mat_readymixedconcrete_mech,mat_readymixedconcrete_product,mat_steelreinforcingbar_mech,mat_steelreinforcingbar_product,mat_prestressingsteel_mech,mat_prestressingsteel_product,mat_wood_mech,mat_wood_product,mat_connectortcc_mech,material_family,material_signature
Residential,residential,Rectangular concrete,res_rc_flat_walls,FIRE,C20/25' + 'B500B,rc_rec,7,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.28015 | d=0.25333 | ds=0.25598 | c_nom=0.02 | x,u: d=14 mm, s=150 mm | x,o: d=8 mm, s=150 mm | y,u: d=14 mm, s=150 mm | y,o: d=8 mm, s=150 mm | shear: d=0 mm, s=150 mm, n=0",ReadyMixedConcrete: C20/25 (23) | SteelReinforcingBar: B500B (38),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,1.5719,7.6062,True,63.18714002400527,84.57114002400527,0.2801518558515813,0.3541518558515813,7.003796396289531,8.414196396289531,180.6828194434543,311.0338194434543,1.0,0.28015,0.25333,0.25598,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C20/25,23,B500B,38,,,,,,Concrete,C20/25 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,FIRE,C20/25' + 'B500B,rc_rec,8,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.35581 | d=0.31108 | ds=0.31128 | c_nom=0.02 | x,u: d=10 mm, s=150 mm | x,o: d=9 mm, s=150 mm | y,u: d=10 mm, s=150 mm | y,o: d=9 mm, s=150 mm | shear: d=20 mm, s=150 mm, n=0",ReadyMixedConcrete: C20/25 (23) | SteelReinforcingBar: B500B (38),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,1.5551,7.6289,True,74.10401644983351,95.48801644983351,0.3558054794231497,0.4298054794231497,8.895136985578743,10.30553698557874,181.2755559776127,311.6265559776127,1.0,0.35581,0.31108,0.31128,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C20/25,23,B500B,38,,,,,,Concrete,C20/25 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,FIRE,C20/25' + 'B500B,rc_rec,10,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.20214 | d=0.15786 | ds=0.15497 | c_nom=0.02 | x,u: d=9 mm, s=150 mm | x,o: d=14 mm, s=150 mm | y,u: d=9 mm, s=150 mm | y,o: d=14 mm, s=150 mm | shear: d=20 mm, s=150 mm, n=0",ReadyMixedConcrete: C20/25 (23) | SteelReinforcingBar: B500B (38),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,13.948,2.5535,True,49.74095868514095,71.12495868514095,0.2021429970591326,0.2761429970591326,5.053574926478317,6.463974926478317,170.1168545851367,300.4678545851366,1.0,0.20214,0.15786,0.15497,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C20/25,23,B500B,38,,,,,,Concrete,C20/25 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,ULS,C20/25' + 'B500B,rc_rec,3,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.16 | d=0.12514 | ds=0.12803 | c_nom=0.02 | x,u: d=14 mm, s=150 mm | x,o: d=9 mm, s=150 mm | y,u: d=14 mm, s=150 mm | y,o: d=9 mm, s=150 mm | shear: d=8 mm, s=150 mm, n=0",ReadyMixedConcrete: C20/25 (23) | SteelReinforcingBar: B500B (42),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,0.1967,21.4806,True,45.81018889628216,67.19418889628216,0.1600015261627972,0.2340015261627972,4.000038154069929,5.410438154069928,160.533434399619,290.884434399619,1.0,0.16,0.12514,0.12803,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C20/25,23,B500B,42,,,,,,Concrete,C20/25 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,ULS,C20/25' + 'B500B,rc_rec,5,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.3826 | d=0.33774 | ds=0.33967 | c_nom=0.02 | x,u: d=10 mm, s=150 mm | x,o: d=6 mm, s=150 mm | y,u: d=10 mm, s=150 mm | y,o: d=6 mm, s=150 mm | shear: d=20 mm, s=150 mm, n=0",ReadyMixedConcrete: C20/25 (23) | SteelReinforcingBar: B500B (42),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,0.2003,21.1772,True,79.38616722517236,100.7701672251724,0.3826016897473709,0.4566016897473709,9.565042243684271,10.97544224368427,178.8569672493227,309.2079672493227,1.0,0.3826,0.33774,0.33967,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C20/25,23,B500B,42,,,,,,Concrete,C20/25 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,ULS,C20/25' + 'B500B,rc_rec,6,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.37568 | d=0.34871 | ds=0.35238 | c_nom=0.02 | x,u: d=14 mm, s=150 mm | x,o: d=7 mm, s=150 mm | y,u: d=14 mm, s=150 mm | y,o: d=7 mm, s=150 mm | shear: d=0 mm, s=150 mm, n=0",ReadyMixedConcrete: C20/25 (23) | SteelReinforcingBar: B500B (42),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,0.4379,14.4106,True,83.74417330984977,105.1281733098498,0.3756779715700702,0.4496779715700702,9.391949289251755,10.80234928925175,196.3218855477914,326.6728855477915,1.0,0.37568,0.34871,0.35238,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C20/25,23,B500B,42,,,,,,Concrete,C20/25 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,ULS,C20/25' + 'B500B,rc_rec,7,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.40898 | d=0.38396 | ds=0.38522 | c_nom=0.02 | x,u: d=10 mm, s=150 mm | x,o: d=8 mm, s=150 mm | y,u: d=10 mm, s=150 mm | y,o: d=8 mm, s=150 mm | shear: d=0 mm, s=150 mm, n=0",ReadyMixedConcrete: C20/25 (23) | SteelReinforcingBar: B500B (42),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,0.6719,11.6339,True,85.66132777942936,107.0453277794294,0.4089771862383931,0.4829771862383931,10.22442965595983,11.63482965595982,188.6955886984519,319.0465886984519,1.0,0.40898,0.38396,0.38522,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C20/25,23,B500B,42,,,,,,Concrete,C20/25 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,ULS,C20/25' + 'B500B,rc_rec,8,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.55658 | d=0.5108 | ds=0.51247 | c_nom=0.02 | x,u: d=12 mm, s=150 mm | x,o: d=8 mm, s=150 mm | y,u: d=12 mm, s=150 mm | y,o: d=8 mm, s=150 mm | shear: d=20 mm, s=150 mm, n=0",ReadyMixedConcrete: C20/25 (23) | SteelReinforcingBar: B500B (42),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,0.5812,12.4787,True,116.1514919161963,137.5354919161963,0.5565790262567988,0.6305790262567987,13.91447565641997,15.32487565641997,228.3086724403397,358.6596724403397,1.0,0.55658,0.5108,0.51247,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C20/25,23,B500B,42,,,,,,Concrete,C20/25 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,ULS,C20/25' + 'B500B,rc_rec,10,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.46714 | d=0.426 | ds=0.42993 | c_nom=0.02 | x,u: d=19 mm, s=150 mm | x,o: d=11 mm, s=150 mm | y,u: d=19 mm, s=150 mm | y,o: d=11 mm, s=150 mm | shear: d=12 mm, s=150 mm, n=0",ReadyMixedConcrete: C20/25 (23) | SteelReinforcingBar: B500B (42),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,2.0884,6.5992,True,113.686769601421,135.070769601421,0.4671350596369436,0.5411350596369436,11.67837649092359,13.08877649092359,257.7564767080438,388.1074767080438,1.0,0.46714,0.426,0.42993,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C20/25,23,B500B,42,,,,,,Concrete,C20/25 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,SLS1,C20/25' + 'B500B,rc_rec,3,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.16 | d=0.12799 | ds=0.13159 | c_nom=0.02 | x,u: d=14 mm, s=150 mm | x,o: d=7 mm, s=150 mm | y,u: d=14 mm, s=150 mm | y,o: d=7 mm, s=150 mm | shear: d=5 mm, s=150 mm, n=0",ReadyMixedConcrete: C20/25 (23) | SteelReinforcingBar: B500B (42),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,0.1967,21.4806,True,44.86411476596375,66.24811476596375,0.1600016265404946,0.2340016265404946,4.000040663512365,5.410440663512365,157.3750790309978,287.7260790309978,1.0,0.16,0.12799,0.13159,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C20/25,23,B500B,42,,,,,,Concrete,C20/25 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,SLS1,C20/25' + 'B500B,rc_rec,5,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.22968 | d=0.20134 | ds=0.20662 | c_nom=0.02 | x,u: d=17 mm, s=150 mm | x,o: d=6 mm, s=150 mm | y,u: d=17 mm, s=150 mm | y,o: d=6 mm, s=150 mm | shear: d=0 mm, s=150 mm, n=0",ReadyMixedConcrete: C20/25 (23) | SteelReinforcingBar: B500B (42),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,0.6386,11.8593,True,60.86072746518101,82.244727465181,0.2296770870599135,0.3036770870599135,5.741927176497836,7.152327176497836,181.4282217661842,311.7792217661843,1.0,0.22968,0.20134,0.20662,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C20/25,23,B500B,42,,,,,,Concrete,C20/25 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,SLS1,C20/25' + 'B500B,rc_rec,6,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.42128 | d=0.37754 | ds=0.38124 | c_nom=0.02 | x,u: d=14 mm, s=150 mm | x,o: d=7 mm, s=150 mm | y,u: d=14 mm, s=150 mm | y,o: d=7 mm, s=150 mm | shear: d=17 mm, s=150 mm, n=0",ReadyMixedConcrete: C20/25 (23) | SteelReinforcingBar: B500B (42),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,0.3396,16.3622,True,92.41156477632887,113.7955647763289,0.4212797200083995,0.4952797200083995,10.53199300020999,11.94239300020999,206.0480333714065,336.3990333714065,1.0,0.42128,0.37754,0.38124,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C20/25,23,B500B,42,,,,,,Concrete,C20/25 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,SLS1,C20/25' + 'B500B,rc_rec,7,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.49381 | d=0.46468 | ds=0.47014 | c_nom=0.02 | x,u: d=18 mm, s=150 mm | x,o: d=7 mm, s=150 mm | y,u: d=18 mm, s=150 mm | y,o: d=7 mm, s=150 mm | shear: d=0 mm, s=150 mm, n=0",ReadyMixedConcrete: C20/25 (23) | SteelReinforcingBar: B500B (42),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,0.444,14.3107,True,114.5266307222544,135.9106307222544,0.4938065971102296,0.5678065971102296,12.34516492775574,13.75556492775574,249.3255444373735,379.6765444373734,1.0,0.49381,0.46468,0.47014,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C20/25,23,B500B,42,,,,,,Concrete,C20/25 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,SLS1,C20/25' + 'B500B,rc_rec,8,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.16 | d=0.11377 | ds=0.11343 | c_nom=0.02 | x,u: d=13 mm, s=150 mm | x,o: d=13 mm, s=150 mm | y,u: d=13 mm, s=150 mm | y,o: d=13 mm, s=150 mm | shear: d=20 mm, s=150 mm, n=0",ReadyMixedConcrete: C20/25 (23) | SteelReinforcingBar: B500B (42),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,9.9194,3.0207,True,48.83484811147243,70.21884811147243,0.160000000069439,0.234000000069439,4.000000001735975,5.410400001735976,170.6314052018149,300.9824052018149,1.0,0.16,0.11377,0.11343,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C20/25,23,B500B,42,,,,,,Concrete,C20/25 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,SLS1,C20/25' + 'B500B,rc_rec,10,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.20889 | d=0.16286 | ds=0.16185 | c_nom=0.02 | x,u: d=12 mm, s=150 mm | x,o: d=14 mm, s=150 mm | y,u: d=12 mm, s=150 mm | y,o: d=14 mm, s=150 mm | shear: d=20 mm, s=150 mm, n=0",ReadyMixedConcrete: C20/25 (23) | SteelReinforcingBar: B500B (42),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,12.9125,2.6539,True,58.91179666206216,80.29579666206216,0.2088894288707049,0.282889428870705,5.222235721767624,6.632635721767623,183.6782805436942,314.0292805436942,1.0,0.20889,0.16286,0.16185,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C20/25,23,B500B,42,,,,,,Concrete,C20/25 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,SLS2,C20/25' + 'B500B,rc_rec,3,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.37654 | d=0.33171 | ds=0.33361 | c_nom=0.02 | x,u: d=10 mm, s=150 mm | x,o: d=6 mm, s=150 mm | y,u: d=10 mm, s=150 mm | y,o: d=6 mm, s=150 mm | shear: d=20 mm, s=150 mm, n=0",ReadyMixedConcrete: C20/25 (23) | SteelReinforcingBar: B500B (42),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,0.0272,57.79,True,78.17038001867289,99.55438001867289,0.376542976026747,0.450542976026747,9.413574400668676,10.82397440066868,177.3503322101605,307.7013322101605,1.0,0.37654,0.33171,0.33361,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C20/25,23,B500B,42,,,,,,Concrete,C20/25 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,SLS2,C20/25' + 'B500B,rc_rec,5,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.16004 | d=0.11417 | ds=0.11341 | c_nom=0.02 | x,u: d=12 mm, s=150 mm | x,o: d=13 mm, s=150 mm | y,u: d=12 mm, s=150 mm | y,o: d=13 mm, s=150 mm | shear: d=20 mm, s=150 mm, n=0",ReadyMixedConcrete: C20/25 (23) | SteelReinforcingBar: B500B (42),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,1.5011,7.7352,True,47.68619646131776,69.07019646131776,0.1600383909949731,0.2340383909949731,4.000959774874327,5.411359774874327,166.7806491899426,297.1316491899426,1.0,0.16004,0.11417,0.11341,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C20/25,23,B500B,42,,,,,,Concrete,C20/25 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,SLS2,C20/25' + 'B500B,rc_rec,6,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.16 | d=0.11396 | ds=0.11531 | c_nom=0.02 | x,u: d=12 mm, s=150 mm | x,o: d=10 mm, s=150 mm | y,u: d=12 mm, s=150 mm | y,o: d=10 mm, s=150 mm | shear: d=20 mm, s=150 mm, n=0",ReadyMixedConcrete: C20/25 (23) | SteelReinforcingBar: B500B (42),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,3.153,5.3701,True,43.52299791912669,64.9069979191267,0.1600000000758071,0.2340000000758071,4.000000001895177,5.410400001895177,152.8986658268888,283.2496658268889,1.0,0.16,0.11396,0.11531,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C20/25,23,B500B,42,,,,,,Concrete,C20/25 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,SLS2,C20/25' + 'B500B,rc_rec,7,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.45016 | d=0.42102 | ds=0.42645 | c_nom=0.02 | x,u: d=18 mm, s=150 mm | x,o: d=7 mm, s=150 mm | y,u: d=18 mm, s=150 mm | y,o: d=7 mm, s=150 mm | shear: d=0 mm, s=150 mm, n=0",ReadyMixedConcrete: C20/25 (23) | SteelReinforcingBar: B500B (42),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,0.5438,12.9317,True,106.4264816574681,127.8104816574681,0.450157885980539,0.5241578859805389,11.25394714951348,12.66434714951347,240.6703775522992,371.0213775522992,1.0,0.45016,0.42102,0.42645,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C20/25,23,B500B,42,,,,,,Concrete,C20/25 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,SLS2,C20/25' + 'B500B,rc_rec,8,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.5017 | d=0.45786 | ds=0.46299 | c_nom=0.02 | x,u: d=19 mm, s=150 mm | x,o: d=8 mm, s=150 mm | y,u: d=19 mm, s=150 mm | y,o: d=8 mm, s=150 mm | shear: d=14 mm, s=150 mm, n=0",ReadyMixedConcrete: C20/25 (23) | SteelReinforcingBar: B500B (42),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,0.7283,11.1477,True,117.9554650911754,139.3394650911754,0.501697053488315,0.5756970534883149,12.54242633720787,13.95282633720787,257.4485014005672,387.7995014005672,1.0,0.5017,0.45786,0.46299,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C20/25,23,B500B,42,,,,,,Concrete,C20/25 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,SLS2,C20/25' + 'B500B,rc_rec,10,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.48391 | d=0.45079 | ds=0.45462 | c_nom=0.02 | x,u: d=18 mm, s=150 mm | x,o: d=11 mm, s=150 mm | y,u: d=18 mm, s=150 mm | y,o: d=11 mm, s=150 mm | shear: d=4 mm, s=150 mm, n=0",ReadyMixedConcrete: C20/25 (23) | SteelReinforcingBar: B500B (42),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,1.9332,6.8589,True,115.9043781185368,137.2883781185368,0.4839092233515024,0.5579092233515024,12.09773058378756,13.50813058378756,258.0939313793884,388.4449313793884,1.0,0.48391,0.45079,0.45462,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C20/25,23,B500B,42,,,,,,Concrete,C20/25 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,FIRE,C20/25' + 'B500B,rc_rec,3,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.60503 | d=0.55902 | ds=0.56209 | c_nom=0.02 | x,u: d=12 mm, s=150 mm | x,o: d=6 mm, s=150 mm | y,u: d=12 mm, s=150 mm | y,o: d=6 mm, s=150 mm | shear: d=20 mm, s=150 mm, n=0",ReadyMixedConcrete: C20/25 (23) | SteelReinforcingBar: B500B (42),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,0.0096,97.108,True,123.9571714121921,145.3411714121921,0.6050310590738591,0.6790310590738591,15.12577647684648,16.53617647684648,233.9575304506405,364.3085304506405,1.0,0.60503,0.55902,0.56209,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C20/25,23,B500B,42,,,,,,Concrete,C20/25 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,FIRE,C20/25' + 'B500B,rc_rec,5,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.20054 | d=0.15245 | ds=0.1572 | c_nom=0.02 | x,u: d=16 mm, s=150 mm | x,o: d=7 mm, s=150 mm | y,u: d=16 mm, s=150 mm | y,o: d=7 mm, s=150 mm | shear: d=20 mm, s=150 mm, n=0",ReadyMixedConcrete: C20/25 (23) | SteelReinforcingBar: B500B (42),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,0.8772,10.1186,True,55.18990120972731,76.57390120972731,0.2005362599044816,0.2745362599044816,5.013406497612041,6.42380649761204,174.771892572507,305.122892572507,1.0,0.20054,0.15245,0.1572,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C20/25,23,B500B,42,,,,,,Concrete,C20/25 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,FIRE,C20/25' + 'B500B,rc_rec,6,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.16 | d=0.11411 | ds=0.11541 | c_nom=0.02 | x,u: d=12 mm, s=150 mm | x,o: d=9 mm, s=150 mm | y,u: d=12 mm, s=150 mm | y,o: d=9 mm, s=150 mm | shear: d=20 mm, s=150 mm, n=0",ReadyMixedConcrete: C20/25 (23) | SteelReinforcingBar: B500B (42),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,3.153,5.3701,True,42.88893475893585,64.27293475893585,0.1600000000705064,0.2340000000705064,4.00000000176266,5.41040000176266,150.7819501165047,281.1329501165047,1.0,0.16,0.11411,0.11541,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C20/25,23,B500B,42,,,,,,Concrete,C20/25 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,FIRE,C20/25' + 'B500B,rc_rec,7,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.46771 | d=0.42983 | ds=0.43534 | c_nom=0.02 | x,u: d=18 mm, s=150 mm | x,o: d=7 mm, s=150 mm | y,u: d=18 mm, s=150 mm | y,o: d=7 mm, s=150 mm | shear: d=9 mm, s=150 mm, n=0",ReadyMixedConcrete: C20/25 (23) | SteelReinforcingBar: B500B (42),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,0.5,13.4858,True,110.013849176988,131.397849176988,0.4677105704752001,0.5417105704752001,11.69276426188,13.10316426188,245.2526166409328,375.6036166409328,1.0,0.46771,0.42983,0.43534,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C20/25,23,B500B,42,,,,,,Concrete,C20/25 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,FIRE,C20/25' + 'B500B,rc_rec,8,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.45416 | d=0.41185 | ds=0.41448 | c_nom=0.02 | x,u: d=14 mm, s=150 mm | x,o: d=9 mm, s=150 mm | y,u: d=14 mm, s=150 mm | y,o: d=9 mm, s=150 mm | shear: d=15 mm, s=150 mm, n=0",ReadyMixedConcrete: C20/25 (23) | SteelReinforcingBar: B500B (42),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,0.9055,9.9975,True,100.3164053251295,121.7004053251295,0.4541582696512332,0.5281582696512331,11.35395674128083,12.76435674128083,218.5878368666348,348.9388368666348,1.0,0.45416,0.41185,0.41448,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C20/25,23,B500B,42,,,,,,Concrete,C20/25 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,FIRE,C20/25' + 'B500B,rc_rec,10,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.4148 | d=0.37314 | ds=0.37452 | c_nom=0.02 | x,u: d=14 mm, s=150 mm | x,o: d=11 mm, s=150 mm | y,u: d=14 mm, s=150 mm | y,o: d=11 mm, s=150 mm | shear: d=15 mm, s=150 mm, n=0",ReadyMixedConcrete: C20/25 (23) | SteelReinforcingBar: B500B (42),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,2.7126,5.7904,True,95.55799904677455,116.9419990467746,0.4147967960728875,0.4887967960728875,10.36991990182219,11.78031990182219,219.282645407933,349.633645407933,1.0,0.4148,0.37314,0.37452,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C20/25,23,B500B,42,,,,,,Concrete,C20/25 | B500B
